pkg_order,num_actions,unique_actions,action_diversity,action_sequence_str,shop_id,shop_type_name_x,shop_status_name_x,shop__seniority_x,shop__categories_x,address__ward_name_x,address__district_name_x,address__province_name_x,shop_type_name_y,seniority_group,shop_status_name_y,shop__seniority_y,shop__categories_y,address__ward_name_y,address__district_name_y,address__province_name_y
1966016484,7,7,1.0,assignCodPicking → PickupBill → confirmTmpPickedPackageStatus → updatePickedByCod → putPackages2Bag → smartScaleScanningPackage → assignBagWithIdentifyBag,5fb35a97-5c00-432c-8a82-45650a784c65,Pro (B2C),Đang làm việc,56,"[""accessories_new""]",Xã Phú Nghĩa,Huyện Bù Gia Mập,Bình Phước,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,56,"[""accessories_new""]",Xã Phú Nghĩa,Huyện Bù Gia Mập,Bình Phước
1621067668,8,7,0.875,verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver → verifySessionPackage → privateNotePackage → putPackages2Bag → smartScaleScanningPackage → assignBagWithIdentifyBag,e26718b7-7c61-4643-9c72-14bd649effe4,Pro (B2C),Đang làm việc,12,,Xã Vĩnh Lộc A,Huyện Bình Chánh,TP Hồ Chí Minh,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,12,,Xã Vĩnh Lộc A,Huyện Bình Chánh,TP Hồ Chí Minh
1293710791,7,7,1.0,assignCodPicking → confirmTmpPickedPackageStatus → updatePickedByCod → PickupBill → putPackages2Bag → smartScaleScanningPackage → assignBagWithIdentifyBag,5fb35a97-5c00-432c-8a82-45650a784c65,Pro (B2C),Đang làm việc,56,"[""accessories_new""]",Xã Phú Nghĩa,Huyện Bù Gia Mập,Bình Phước,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,56,"[""accessories_new""]",Xã Phú Nghĩa,Huyện Bù Gia Mập,Bình Phước
1025590645,7,7,1.0,saveIsfrageImages → privateNotePackage → updateDeliverWorkshiftByCod → distributorCfmDeliver → updateDelayDeliveringByCod → RefundBill → confirmTmpDeliveredPackageStatus,ea3b0b3a-4973-40fb-b750-93a0e225eb53,Pro (B2C),Đang làm việc,9,,Xã Đức Hợp,Huyện Kim Động,Hưng Yên,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,9,,Xã Đức Hợp,Huyện Kim Động,Hưng Yên
3801093445,14,7,0.5,distributorCfmDeliver → updateDelayDeliveringByCod → confirmTmpDeliveredPackageStatus → RefundBill → distributorCfmDeliver → confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → RefundBill → distributorCfmDeliver → NVBCConfirmImageWorkshift → confirmTmpDeliveredPackageStatus → updateNotDeliveredByCod → RefundBill → verifySessionPackage,62b40f26-d95c-403d-8ded-44450a6e4e0c,"Prime (Shopee, TikTok)",Đang làm việc,36,[],,,Hà Nội,"Prime (Shopee, TikTok)",Nhóm 2 - Trung bình,Đang làm việc,36,[],,,Hà Nội
1756774047,13,7,0.5384615384615384,updateDeliverWorkshiftByCod → updateDelayDeliveringByCod → confirmTmpDeliveredPackageStatus → RefundBill → distributorCfmDeliver → updateDelayDeliveringByCod → confirmTmpDeliveredPackageStatus → RefundBill → distributorCfmDeliver → RefundBill → updateNotDeliveredByCod → confirmTmpDeliveredPackageStatus → verifySessionPackage,64745dfe-ecfc-45e7-8609-4eff0a6e4c39,Pro (B2C),Đang làm việc,25,,Phường Phú Thọ Hòa,Quận Tân Phú,TP Hồ Chí Minh,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,25,,Phường Phú Thọ Hòa,Quận Tân Phú,TP Hồ Chí Minh
1429145007,7,7,1.0,confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → RefundBill → updateDeliverWorkshiftByCod → saveIsfrageImages → privateNotePackage → distributorCfmDeliver,8dc97653-5d04-4417-9ac3-08655d2e8c21,Pro (B2C),Đang làm việc,11,,Xã Thới Tam Thôn,Huyện Hóc Môn,TP Hồ Chí Minh,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,11,,Xã Thới Tam Thôn,Huyện Hóc Môn,TP Hồ Chí Minh
1744655457,13,7,0.5384615384615384,verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver → verifySessionPackage → verifySessionPackage → distributorCfmDeliver → verifySessionPackage → distributorCfmDeliver → verifySessionPackage → privateNotePackage → putPackages2Bag → smartScaleScanningPackage → assignBagWithIdentifyBag,1d183af0-85fc-4b7d-8971-1c4210c31894,Pro (B2C),Đang làm việc,5,,Phường Thanh Xuân Trung,Quận Thanh Xuân,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,5,,Phường Thanh Xuân Trung,Quận Thanh Xuân,Hà Nội
1022362216,16,7,0.4375,distributorCfmDeliver → confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → RefundBill → ChangeDeliverCodByConfirmDeliveringByOperator → distributorCfmDeliver → updateDelayDeliveringByCod → confirmTmpDeliveredPackageStatus → RefundBill → ChangeDeliverCodByConfirmDeliveringByOperator → distributorCfmDeliver → confirmTmpDeliveredPackageStatus → RefundBill → updateNotDeliveredByCod → ChangeDeliverCodByConfirmDeliveringByOperator → verifySessionPackage,5f082096-3dbc-407a-a5ba-46a50a6e4c47,Pro (B2C),Đang làm việc,60,"[""fashion""]",Xã Bình Giáo,Huyện Chư Prông,Gia Lai,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,60,"[""fashion""]",Xã Bình Giáo,Huyện Chư Prông,Gia Lai
1700626548,11,7,0.6363636363636364,distributorCfmDeliver → distributorCfmDeliver → RefundBill → confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → saveIsfrageImages → privateNotePackage → distributorCfmDeliver → RefundBill → confirmTmpDeliveredPackageStatus → updateNotDeliveredByCod,024c0f5d-0a9d-4972-837f-ba715950b87f,Pro (B2C),Đang làm việc,8,,Phường Phan Đình Phùng,Thành phố Thái Nguyên,Thái Nguyên,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,8,,Phường Phan Đình Phùng,Thành phố Thái Nguyên,Thái Nguyên
1258216921,7,7,1.0,assignCodPicking → putPackages2Bag → smartScaleScanningPackage → assignBagWithIdentifyBag → confirmTmpPickedPackageStatus → PickupBill → updatePickedByCod,5fb35a97-5c00-432c-8a82-45650a784c65,Pro (B2C),Đang làm việc,56,"[""accessories_new""]",Xã Phú Nghĩa,Huyện Bù Gia Mập,Bình Phước,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,56,"[""accessories_new""]",Xã Phú Nghĩa,Huyện Bù Gia Mập,Bình Phước
1426542401,16,7,0.4375,verifySessionPackage → distributorCfmDeliver → verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver → distributorCfmDeliver → distributorCfmDeliver → privateNotePackage → privateNotePackage → verifySessionPackage → privateNotePackage → privateNotePackage → verifySessionPackage → putPackages2Bag → smartScaleScanningPackage → assignBagWithIdentifyBag,5a93866c-b834-4ae3-86e6-599b0a0a0268,Pro (B2C),Đang làm việc,89,"[""food_others""]",Thị trấn Chư Sê,Huyện Chư Sê,Gia Lai,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,89,"[""food_others""]",Thị trấn Chư Sê,Huyện Chư Sê,Gia Lai
3801385245,14,7,0.5,distributorCfmDeliver → confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → RefundBill → distributorCfmDeliver → privateNotePackage → confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → RefundBill → distributorCfmDeliver → confirmTmpDeliveredPackageStatus → RefundBill → updateNotDeliveredByCod → verifySessionPackage,62b40f26-d95c-403d-8ded-44450a6e4e0c,"Prime (Shopee, TikTok)",Đang làm việc,36,[],,,Hà Nội,"Prime (Shopee, TikTok)",Nhóm 2 - Trung bình,Đang làm việc,36,[],,,Hà Nội
1264297062,6,6,1.0,updateDeliverWorkshiftByCod → printfPackage → privateNotePackage → changeAttributeForSurplus → distributorCfmDeliver → verifySessionPackage,5db7fbd8-8320-4459-8a61-492a0a0a0267,Standard (C2C),Đang làm việc,68,"[""fashion""]",Xã Yên Thường,Gia Lâm,Hà Nội,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,68,"[""fashion""]",Xã Yên Thường,Gia Lâm,Hà Nội
1433969415,15,6,0.4,distributorCfmDeliver → confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → RefundBill → updateDelayDeliveringByCod → confirmTmpDeliveredPackageStatus → RefundBill → distributorCfmDeliver → confirmTmpDeliveredPackageStatus → updateNotDeliveredByCod → RefundBill → verifySessionPackage → verifySessionPackage → verifySessionPackage → verifySessionPackage,6286f1a3-700c-4d5c-832e-42310a6e4cd3,Pro (B2C),Đang làm việc,37,,Xã Vĩnh Sơn,Huyện Vĩnh Tường,Vĩnh Phúc,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,37,,Xã Vĩnh Sơn,Huyện Vĩnh Tường,Vĩnh Phúc
1762771281,6,6,1.0,assignCodPicking → PickupCrossProvinceBill → confirmTmpPickedPackageStatus → PickupBill → updatePickedByCod → smartScaleScanningPackage,61ada9c9-16a8-4cdc-bb42-40d60a6e4d57,Standard (C2C),Đang làm việc,43,"[""others""]",Xã Tân An Hội,Huyện Mang Thít,Vĩnh Long,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,43,"[""others""]",Xã Tân An Hội,Huyện Mang Thít,Vĩnh Long
1000495161,13,6,0.46153846153846156,distributorCfmDeliver → confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → RefundBill → distributorCfmDeliver → confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → RefundBill → distributorCfmDeliver → updateNotDeliveredByCod → confirmTmpDeliveredPackageStatus → RefundBill → verifySessionPackage,6809ae0a-79ac-4e26-95a3-43ad0a6e4cd3,Pro (B2C),Đang làm việc,2,,Phường Hạ Đình,Quận Thanh Xuân,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,2,,Phường Hạ Đình,Quận Thanh Xuân,Hà Nội
1263001156,15,6,0.4,distributorCfmDeliver → confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → RefundBill → distributorCfmDeliver → confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → RefundBill → updateNotDeliveredByCod → confirmTmpDeliveredPackageStatus → RefundBill → verifySessionPackage → verifySessionPackage → verifySessionPackage → verifySessionPackage,670354cb-248c-40d7-90e3-41000a6e4c3c,Pro (B2C),Đang làm việc,8,,Phường Lĩnh Nam,Quận Hoàng Mai,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,8,,Phường Lĩnh Nam,Quận Hoàng Mai,Hà Nội
4010454527,11,6,0.5454545454545454,updateDeliverWorkshiftByCod → NVBCConfirmImageWorkshift → updateDelayDeliveringByCod → RefundBill → confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → confirmTmpDeliveredPackageStatus → RefundBill → updateNotDeliveredByCod → confirmTmpDeliveredPackageStatus → RefundBill,b3fcc7e6-a271-4cd6-8e72-6f89a883ad91,Top Brand,Đang làm việc,10,,Phường Minh Khai,Quận Hai Bà Trưng,Hà Nội,Top Brand,Nhóm 1 - Mới,Đang làm việc,10,,Phường Minh Khai,Quận Hai Bà Trưng,Hà Nội
1021215852,6,6,1.0,RefundBill → confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → saveIsfrageImages → updateDeliverWorkshiftByCod → distributorCfmDeliver,5c36c465-269c-4de6-82bf-2bda0a0a0269,Pro (B2C),Đang làm việc,78,"[""food_others""]",Phường Định Công,Quận Hoàng Mai,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,78,"[""food_others""]",Phường Định Công,Quận Hoàng Mai,Hà Nội
1707278539,16,6,0.375,distributorCfmDeliver → updateDelayDeliveringByCod → confirmTmpDeliveredPackageStatus → RefundBill → distributorCfmDeliver → updateDelayDeliveringByCod → RefundBill → confirmTmpDeliveredPackageStatus → distributorCfmDeliver → RefundBill → confirmTmpDeliveredPackageStatus → updateNotDeliveredByCod → verifySessionPackage → verifySessionPackage → verifySessionPackage → verifySessionPackage,724c0d8c-aeba-4795-ad38-cb8ea35ec294,Pro (B2C),Đang làm việc,3,,Phường Hưng Thạnh,Quận Cái Răng,Cần Thơ,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,3,,Phường Hưng Thạnh,Quận Cái Răng,Cần Thơ
1780510810,16,6,0.375,distributorCfmDeliver → updateDelayDeliveringByCod → confirmTmpDeliveredPackageStatus → RefundBill → distributorCfmDeliver → confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → RefundBill → distributorCfmDeliver → updateNotDeliveredByCod → confirmTmpDeliveredPackageStatus → RefundBill → verifySessionPackage → verifySessionPackage → verifySessionPackage → verifySessionPackage,5f65d835-eb08-405a-9f42-43ab0a6e4c25,Pro (B2C),Đang làm việc,58,"[""fashion_new""]",Phường Bình Hưng Hòa,Quận Bình Tân,TP Hồ Chí Minh,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,58,"[""fashion_new""]",Phường Bình Hưng Hòa,Quận Bình Tân,TP Hồ Chí Minh
1774142125,8,6,0.75,distributorCfmDeliver → RefundBill → confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → distributorCfmDeliver → RefundBill → changePackageStatus → confirmPackageHandover,6658690f-2900-477a-9ca7-43110a6e4c3a,Pro (B2C),Đang làm việc,13,,Xã Phong Châu,Huyện Đông Hưng,Thái Bình,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,13,,Xã Phong Châu,Huyện Đông Hưng,Thái Bình
1796848720,16,6,0.375,distributorCfmDeliver → confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → RefundBill → distributorCfmDeliver → updateDelayDeliveringByCod → RefundBill → confirmTmpDeliveredPackageStatus → distributorCfmDeliver → updateNotDeliveredByCod → RefundBill → confirmTmpDeliveredPackageStatus → verifySessionPackage → verifySessionPackage → verifySessionPackage → verifySessionPackage,5ed0efc0-183c-4199-bdf2-b3b50a0a0265,Pro (B2C),Đang làm việc,61,,Xã Thanh Quang,Huyện Nam Sách,Hải Dương,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,61,,Xã Thanh Quang,Huyện Nam Sách,Hải Dương
1765206090,9,6,0.6666666666666666,printfPackage → verifySessionPackage → printfPackage → confirmPackageHandover → confirmPackageHandover → putPackages2Bag → smartScaleScanningPackage → smartScaleScanningPackage → putInBox,b9511a54-16a4-446b-b261-62dced44ed09,Pro (B2C),Đang làm việc,10,,Xã Hải Nhân,Thị xã Nghi Sơn,Thanh Hóa,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,10,,Xã Hải Nhân,Thị xã Nghi Sơn,Thanh Hóa
1441558926,15,6,0.4,distributorCfmDeliver → RefundBill → updateDelayDeliveringByCod → confirmTmpDeliveredPackageStatus → distributorCfmDeliver → updateDelayDeliveringByCod → confirmTmpDeliveredPackageStatus → RefundBill → distributorCfmDeliver → updateNotDeliveredByCod → confirmTmpDeliveredPackageStatus → RefundBill → verifySessionPackage → verifySessionPackage → verifySessionPackage,5bebd3c0-1b78-4bf0-a03a-58c80a0a0269,Pro (B2C),Đang làm việc,80,"[""fashion_new""]",,,Lâm Đồng,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,80,"[""fashion_new""]",,,Lâm Đồng
1203387749,6,6,1.0,updateDeliverWorkshiftByCod → distributorCfmDeliver → confirmTmpDeliveredPackageStatus → ChangeDeliverCodByConfirmDeliveringByOperator → updateDelayDeliveringByCod → RefundBill,5e1da09b-8a8c-4500-88ff-44160a0a0290,Pro (B2C),Đang làm việc,66,"[""fashion_new"",""baby_mom"",""cosmetics"",""home_care""]",,,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,66,"[""fashion_new"",""baby_mom"",""cosmetics"",""home_care""]",,,Hà Nội
1088400036,6,6,1.0,smartScaleScanningPackage → importStationByDistributer → distributorCfmReturning → confirmTmpReturnedPackageStatus → updateReturnedByCod → ReturnBill,62a86785-6ef8-4019-ab4c-4c0d0a6e4d57,Pro (B2C),Đang làm việc,37,"[""fashion_new""]",Phường Yên Hoà,Quận Cầu Giấy,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,37,"[""fashion_new""]",Phường Yên Hoà,Quận Cầu Giấy,Hà Nội
1808900080,9,6,0.6666666666666666,distributorCfmDeliver → updateDelayDeliveringByCod → confirmTmpDeliveredPackageStatus → RefundBill → privateNotePackage → verifySessionPackage → verifySessionPackage → verifySessionPackage → verifySessionPackage,5c1b13d3-3298-4b64-b426-441f0a0a020b,Pro (B2C),Đang làm việc,79,"[""accessories""]",Phường Tân Thành,Thành phố Buôn Ma Thuột,Đắk Lắk,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,79,"[""accessories""]",Phường Tân Thành,Thành phố Buôn Ma Thuột,Đắk Lắk
1724275491,9,6,0.6666666666666666,verifySessionPackage → distributorCfmDeliver → distributorCfmDeliver → distributorCfmDeliver → verifySessionPackage → privateNotePackage → putPackages2Bag → smartScaleScanningPackage → assignBagWithIdentifyBag,614d3eac-b7f0-42f1-a35d-4e680a6e4e64,Pro (B2C),Đang làm việc,45,"[""baby_mom""]",,Quận Từ Liêm,Hà Nội,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,45,"[""baby_mom""]",,Quận Từ Liêm,Hà Nội
1794188952,11,6,0.5454545454545454,verifySessionPackage → updateDeliverWorkshiftByCod → distributorCfmDeliver → distributorCfmDeliver → verifySessionPackage → verifySessionPackage → verifySessionPackage → verifySessionPackage → putPackages2Bag → smartScaleScanningPackage → assignBagWithIdentifyBag,70c9cd6f-e570-4efa-8d79-af017cd7aea5,Pro (B2C),Đang làm việc,6,,Phường La Khê,Quận Hà Đông,Hà Nội,Pro (B2C),Nhóm 1 - Mới,Đang làm việc,6,,Phường La Khê,Quận Hà Đông,Hà Nội
1449873048,6,6,1.0,privateNotePackage → changeAttributeForSurplus → updateDeliverWorkshiftByCod → checkPackageSealScanned → saveIsfrageImages → distributorCfmDeliver,a85f9b44-c022-438a-bb62-7ccff289526e,Pro (B2C),Đang làm việc,21,"[""fashion_new""]",Phường 13,Quận 11,TP Hồ Chí Minh,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,21,"[""fashion_new""]",Phường 13,Quận 11,TP Hồ Chí Minh
1663617027,9,6,0.6666666666666666,privateNotePackage → updateDeliverWorkshiftByCod → privateNotePackage → updateDeliverWorkshiftByCod → privateNotePackage → saveSealForSpecialPackage → saveIsfrageImages → putPackages2Bag → putInBox,5e42621e-292c-40e5-a747-4e200a0a028e,Standard (C2C),Đang làm việc,65,"[""fashion_new""]",,Quận Đống Đa,Hà Nội,Standard (C2C),Nhóm 3 - Lâu năm,Đang làm việc,65,"[""fashion_new""]",,Quận Đống Đa,Hà Nội
1674953793,13,6,0.46153846153846156,distributorCfmDeliver → RefundBill → updateDelayDeliveringByCod → confirmTmpDeliveredPackageStatus → distributorCfmDeliver → confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → RefundBill → distributorCfmDeliver → confirmTmpDeliveredPackageStatus → updateNotDeliveredByCod → RefundBill → verifySessionPackage,6360941a-1e10-4f6a-b524-40c20a6e4d78,Pro (B2C),Đang làm việc,32,"[""fashion_new""]",,Huyện Bình Lục,Hà Nam,Pro (B2C),Nhóm 2 - Trung bình,Đang làm việc,32,"[""fashion_new""]",,Huyện Bình Lục,Hà Nam
1041670060,13,6,0.46153846153846156,updateDeliverWorkshiftByCod → distributorCfmDeliver → confirmTmpDeliveredPackageStatus → updateDelayDeliveringByCod → RefundBill → distributorCfmDeliver → updateDelayDeliveringByCod → confirmTmpDeliveredPackageStatus → RefundBill → distributorCfmDeliver → confirmTmpDeliveredPackageStatus → updateNotDeliveredByCod → RefundBill,6251541a-c4f4-422f-9782-45860a6e4e64,Pro (B2C),Đang làm việc,39,"[""home_care""]",Phường Tân Quy Đông,Thành phố Sa Đéc,Đồng Tháp,Pro (B2C),Nhóm 3 - Lâu năm,Đang làm việc,39,"[""home_care""]",Phường Tân Quy Đông,Thành phố Sa Đéc,Đồng Tháp
