pkg_order,action,username,length
1370106641,assignCodPicking -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,4
1106105213,assignCodPicking -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,4
1228930441,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill -> printfPackage,quanvc5,6
1898123717,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill -> importStationByDistributer -> distributorCfmReturning -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,10
1252096329,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill -> importStationByDistributer -> distributorCfmReturning -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,10
1146157831,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill -> importStationByDistributer -> distributorCfmReturning -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,10
1297207458,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1944510003,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1326974198,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1139380998,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1913210050,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1974578337,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1145759696,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1790124961,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1160259145,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1660289597,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1538778823,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1068481810,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1954906242,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1707667649,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1001704122,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1279630102,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1756039055,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupCrossProvinceBill -> PickupBill,quanvc5,5
1755032115,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,13
1760535234,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,8
1385838521,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,8
1859271339,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,8
1513048603,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill,quanvc5,8
1590354878,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> importStationByDistributer -> distributorCfmReturning -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,9
1820229873,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> importStationByDistributer -> distributorCfmReturning -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,9
1740604753,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> distributorCfmDeliver -> importStationByDistributer -> distributorCfmReturning,quanvc5,7
1542823857,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,7
1399296441,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,7
1746739188,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,11
1566304491,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> cfmTransit -> TransferToBothBill -> distributorCfmReturning -> importStationByDistributer,quanvc5,8
1968600720,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1128049281,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1721041594,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1112725415,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1068780765,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1027138553,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1292013699,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1154604982,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1657623896,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1746407073,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1581104927,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1766828884,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1723654131,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> cfmTransit -> TransferToBothBill,quanvc5,6
1261887963,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> verifySessionPackage -> importStationByDistributer -> distributorCfmReturning -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,11
1385585782,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,8
1096012130,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,8
1904595363,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,8
1886807708,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,8
1872567150,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,8
1985944475,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,8
1304149596,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,8
1442312798,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,8
1785896581,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,12
1496951591,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,12
1949861505,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1123310153,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1708386735,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1083964224,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1033103545,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1707513685,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1875942420,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> updateReturnedByCod -> confirmTmpReturnedPackageStatus -> ReturnBill,quanvc5,14
1475390972,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,14
1851969277,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,14
1617774957,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning -> confirmTmpReturnedPackageStatus -> updateReturnedByCod -> ReturnBill,quanvc5,14
1512584664,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning,quanvc5,11
1143820066,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning,quanvc5,11
1106733712,assignCodPicking -> confirmTmpPickedPackageStatus -> updatePickedByCod -> PickupBill -> PickupCrossProvinceBill -> putPackages2Bag -> assignBagWithIdentifyBag -> cfmTransit -> TransferToBothBill -> importStationByDistributer -> distributorCfmReturning,quanvc5,11
